"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/10/2020","AirNow","482010058","2","12.6","ug/m3 LC","52","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/11/2020","AirNow","482010058","2","3.9","ug/m3 LC","16","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/12/2020","AirNow","482010058","2","4.9","ug/m3 LC","20","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/13/2020","AirNow","482010058","2","5","ug/m3 LC","21","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/14/2020","AirNow","482010058","2","5.6","ug/m3 LC","23","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/15/2020","AirNow","482010058","2","9","ug/m3 LC","38","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/16/2020","AirNow","482010058","2","9.3","ug/m3 LC","39","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/17/2020","AirNow","482010058","2","12.4","ug/m3 LC","52","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/18/2020","AirNow","482010058","2","12.2","ug/m3 LC","51","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"02/19/2020","AirNow","482010058","2","3.5","ug/m3 LC","15","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
